Roll No,Name,Dept,Email,Phone,Branch,Program
21A91A0502_3211,Jane Smith_3680,ECE_6546,jane.smith@example.com_8778,8765432125,Electronics_9813,B.Tech_4625
21A91A1205_3538,David Brown_8287,IT_7489,david.b@example.com_5412,9988776683,Information Tech_4712,B.Tech_7057
21A91A0502_4937,Jane Smith_6448,ECE_9453,jane.smith@example.com_8376,8765432171,Electronics_5864,B.Tech_1431
21A91A0401_2338,Mike Johnson_8959,ME_6834,mike.j@example.com_3633,7654321169,Mechanical_4037,M.Tech_3851
21A91A0401_7925,Mike Johnson_3206,ME_8548,mike.j@example.com_2794,7654321123,Mechanical_6421,M.Tech_1788
21A91A0502_1414,Jane Smith_5821,ECE_1801,jane.smith@example.com_1887,8765432128,Electronics_1327,B.Tech_6977
21A91A0401_1246,Mike Johnson_7252,ME_1860,mike.j@example.com_1846,7654321113,Mechanical_4958,M.Tech_2712
21A91A1205_7058,David Brown_5658,IT_6194,david.b@example.com_7392,9988776661,Information Tech_4514,B.Tech_5673
21A91A0401_3603,Mike Johnson_2222,ME_2620,mike.j@example.com_6320,7654321143,Mechanical_4463,M.Tech_4470
21A91A0502_9470,Jane Smith_2902,ECE_3202,jane.smith@example.com_5463,8765432206,Electronics_4858,B.Tech_9440
21A91A1205_1598,David Brown_2993,IT_9125,david.b@example.com_4091,9988776673,Information Tech_8463,B.Tech_8855
22A95A0101_5192,Sarah Wilson_3150,CE_4947,sarah.w@example.com_9293,6543211022,Civil_3568,B.Tech_4023
21A91A1205_9251,David Brown_9125,IT_2102,david.b@example.com_1930,9988776723,Information Tech_9547,B.Tech_4140
22A95A0101_4574,Sarah Wilson_3215,CE_8986,sarah.w@example.com_9779,6543211054,Civil_9982,B.Tech_2448
21A91A0502_9656,Jane Smith_9297,ECE_3147,jane.smith@example.com_8248,8765432191,Electronics_4281,B.Tech_3812
21A91A1205_4670,David Brown_5316,IT_9632,david.b@example.com_2815,9988776684,Information Tech_6931,B.Tech_1222
21A91A1205_6303,David Brown_1507,IT_7652,david.b@example.com_6485,9988776669,Information Tech_2512,B.Tech_8748
21A91A1205_5434,David Brown_8311,IT_6101,david.b@example.com_9667,9988776699,Information Tech_2711,B.Tech_1840
21A91A0502_5855,Jane Smith_7418,ECE_7258,jane.smith@example.com_5130,8765432189,Electronics_3593,B.Tech_6354
22A95A0101_1588,Sarah Wilson_8652,CE_3610,sarah.w@example.com_5244,6543211056,Civil_2281,B.Tech_9266
21A91A0401_5013,Mike Johnson_1407,ME_3481,mike.j@example.com_4393,7654321171,Mechanical_3855,M.Tech_2359
21A91A0401_1886,Mike Johnson_9804,ME_3902,mike.j@example.com_3257,7654321116,Mechanical_3769,M.Tech_9579
22A95A0101_7204,Sarah Wilson_2910,CE_4471,sarah.w@example.com_5109,6543211004,Civil_9215,B.Tech_3605
21A91A0501_9779,John Doe_9726,CSE_4656,john.doe@example.com_8036,9876543215,Computer Science_7012,B.Tech_3940
21A91A0502_9449,Jane Smith_1917,ECE_8693,jane.smith@example.com_1584,8765432169,Electronics_3540,B.Tech_2312
21A91A1205_6559,David Brown_8528,IT_8209,david.b@example.com_4002,9988776720,Information Tech_4013,B.Tech_7985
21A91A1205_6325,David Brown_7930,IT_8001,david.b@example.com_2319,9988776679,Information Tech_5666,B.Tech_3146
21A91A0502_3188,Jane Smith_8657,ECE_7098,jane.smith@example.com_3417,8765432190,Electronics_3272,B.Tech_4985
21A91A1205_9391,David Brown_6704,IT_4220,david.b@example.com_3979,9988776706,Information Tech_9308,B.Tech_6213
21A91A0401_2103,Mike Johnson_4669,ME_9755,mike.j@example.com_2496,7654321196,Mechanical_2582,M.Tech_6821
21A91A0501_8904,John Doe_6525,CSE_2914,john.doe@example.com_4466,9876543259,Computer Science_4893,B.Tech_2150
21A91A1205_2101,David Brown_5746,IT_9973,david.b@example.com_9756,9988776735,Information Tech_8183,B.Tech_4468
21A91A0501_8618,John Doe_9581,CSE_4060,john.doe@example.com_8586,9876543286,Computer Science_8993,B.Tech_6199
21A91A0501_1913,John Doe_6202,CSE_1656,john.doe@example.com_6790,9876543259,Computer Science_1873,B.Tech_6495
21A91A1205_7988,David Brown_6093,IT_9073,david.b@example.com_7947,9988776697,Information Tech_9767,B.Tech_2975
22A95A0101_3322,Sarah Wilson_9877,CE_2352,sarah.w@example.com_8352,6543211058,Civil_1952,B.Tech_5456
21A91A0501_5313,John Doe_9662,CSE_4368,john.doe@example.com_1487,9876543271,Computer Science_5782,B.Tech_6501
21A91A0401_2637,Mike Johnson_5144,ME_2259,mike.j@example.com_6390,7654321192,Mechanical_6956,M.Tech_7481
22A95A0101_4172,Sarah Wilson_8020,CE_5521,sarah.w@example.com_5937,6543211079,Civil_3125,B.Tech_4521
21A91A0501_5948,John Doe_2532,CSE_6878,john.doe@example.com_6221,9876543277,Computer Science_4736,B.Tech_7764
21A91A0502_5719,Jane Smith_5069,ECE_3358,jane.smith@example.com_6619,8765432114,Electronics_9872,B.Tech_9723
21A91A0502_2880,Jane Smith_9052,ECE_4516,jane.smith@example.com_6245,8765432191,Electronics_7275,B.Tech_4162
21A91A0501_8857,John Doe_9610,CSE_3100,john.doe@example.com_2197,9876543300,Computer Science_7066,B.Tech_8344
21A91A0501_4906,John Doe_4448,CSE_3683,john.doe@example.com_1976,9876543282,Computer Science_1766,B.Tech_9440
21A91A0501_5042,John Doe_8539,CSE_2540,john.doe@example.com_6531,9876543306,Computer Science_2052,B.Tech_5710
21A91A0502_9975,Jane Smith_6843,ECE_5043,jane.smith@example.com_3286,8765432116,Electronics_9586,B.Tech_4248
21A91A1205_4339,David Brown_9845,IT_2074,david.b@example.com_6436,9988776725,Information Tech_8993,B.Tech_5986
21A91A1205_8406,David Brown_4563,IT_9574,david.b@example.com_4729,9988776723,Information Tech_1326,B.Tech_2027
21A91A0501_1461,John Doe_1917,CSE_6447,john.doe@example.com_5745,9876543233,Computer Science_5663,B.Tech_6936
21A91A0501_1600,John Doe_2856,CSE_7809,john.doe@example.com_7827,9876543275,Computer Science_2427,B.Tech_7801
21A91A0501_5618,John Doe_4460,CSE_4435,john.doe@example.com_2558,9876543295,Computer Science_7649,B.Tech_1110
21A91A0502_7254,Jane Smith_8254,ECE_3566,jane.smith@example.com_8919,8765432177,Electronics_9078,B.Tech_8821
22A95A0101_7112,Sarah Wilson_2736,CE_5775,sarah.w@example.com_2845,6543211019,Civil_4114,B.Tech_4382
21A91A0501_5965,John Doe_9174,CSE_8448,john.doe@example.com_2968,9876543225,Computer Science_9083,B.Tech_3401
21A91A0502_3252,Jane Smith_9114,ECE_6434,jane.smith@example.com_6969,8765432143,Electronics_4625,B.Tech_6613
21A91A1205_6275,David Brown_9457,IT_4662,david.b@example.com_4895,9988776674,Information Tech_7860,B.Tech_8924
22A95A0101_8812,Sarah Wilson_8259,CE_2949,sarah.w@example.com_6562,6543211079,Civil_2801,B.Tech_2372
21A91A0401_6183,Mike Johnson_5984,ME_2986,mike.j@example.com_7276,7654321133,Mechanical_4460,M.Tech_5351
21A91A0502_8161,Jane Smith_6757,ECE_9299,jane.smith@example.com_3370,8765432115,Electronics_5891,B.Tech_5094
21A91A0401_5736,Mike Johnson_1803,ME_2356,mike.j@example.com_4793,7654321124,Mechanical_7900,M.Tech_9142
22A95A0101_3299,Sarah Wilson_2486,CE_3216,sarah.w@example.com_9851,6543210999,Civil_2659,B.Tech_1162
22A95A0101_4099,Sarah Wilson_8420,CE_4902,sarah.w@example.com_2185,6543211003,Civil_6192,B.Tech_3791
22A95A0101_8941,Sarah Wilson_6252,CE_5447,sarah.w@example.com_8625,6543211043,Civil_5685,B.Tech_3416
22A95A0101_9115,Sarah Wilson_6779,CE_6970,sarah.w@example.com_8474,6543211038,Civil_9686,B.Tech_7530
21A91A1205_1709,David Brown_7381,IT_8825,david.b@example.com_9534,9988776664,Information Tech_4317,B.Tech_6597
21A91A0401_5063,Mike Johnson_6856,ME_5529,mike.j@example.com_7521,7654321162,Mechanical_6631,M.Tech_5208
22A95A0101_2740,Sarah Wilson_3831,CE_7250,sarah.w@example.com_4853,6543211059,Civil_4448,B.Tech_4348
21A91A1205_5908,David Brown_6398,IT_4054,david.b@example.com_7180,9988776686,Information Tech_8731,B.Tech_9645
21A91A0401_4956,Mike Johnson_3439,ME_7575,mike.j@example.com_5306,7654321142,Mechanical_1992,M.Tech_1482
22A95A0101_1337,Sarah Wilson_8912,CE_8236,sarah.w@example.com_1709,6543211054,Civil_7294,B.Tech_5327
22A95A0101_6656,Sarah Wilson_4158,CE_4148,sarah.w@example.com_6052,6543211014,Civil_9851,B.Tech_3683
21A91A0401_8610,Mike Johnson_3408,ME_3547,mike.j@example.com_1737,7654321154,Mechanical_9364,M.Tech_6449
21A91A0501_4991,John Doe_3375,CSE_7331,john.doe@example.com_4055,9876543249,Computer Science_6358,B.Tech_5939
22A95A0101_9170,Sarah Wilson_2599,CE_4192,sarah.w@example.com_4380,6543211037,Civil_9994,B.Tech_3761
21A91A1205_9780,David Brown_3619,IT_6232,david.b@example.com_3541,9988776698,Information Tech_9068,B.Tech_5271
21A91A0401_3189,Mike Johnson_3541,ME_6447,mike.j@example.com_1220,7654321162,Mechanical_2570,M.Tech_7830
22A95A0101_7658,Sarah Wilson_3940,CE_6947,sarah.w@example.com_7718,6543211063,Civil_2950,B.Tech_9447
21A91A0401_1141,Mike Johnson_1598,ME_8712,mike.j@example.com_5882,7654321131,Mechanical_1747,M.Tech_9769
21A91A1205_9756,David Brown_4624,IT_3738,david.b@example.com_6725,9988776708,Information Tech_2951,B.Tech_9254
21A91A0501_1799,John Doe_3690,CSE_1114,john.doe@example.com_3933,9876543216,Computer Science_5714,B.Tech_9801
22A95A0101_8682,Sarah Wilson_6434,CE_1898,sarah.w@example.com_1984,6543211072,Civil_7233,B.Tech_9693
21A91A0502_5409,Jane Smith_6954,ECE_8660,jane.smith@example.com_5610,8765432182,Electronics_2763,B.Tech_8392
21A91A0501_3063,John Doe_8829,CSE_8377,john.doe@example.com_1495,9876543228,Computer Science_8710,B.Tech_1757
22A95A0101_3623,Sarah Wilson_1404,CE_9430,sarah.w@example.com_2554,6543211029,Civil_7655,B.Tech_1074
21A91A0401_7962,Mike Johnson_2548,ME_7996,mike.j@example.com_5308,7654321182,Mechanical_9489,M.Tech_2786
21A91A0501_4601,John Doe_8930,CSE_9936,john.doe@example.com_4852,9876543306,Computer Science_9303,B.Tech_7351
21A91A0501_1406,John Doe_7545,CSE_4697,john.doe@example.com_5121,9876543238,Computer Science_1412,B.Tech_8024
21A91A0502_2495,Jane Smith_1552,ECE_9947,jane.smith@example.com_2185,8765432156,Electronics_5898,B.Tech_5697
22A95A0101_9403,Sarah Wilson_4815,CE_2157,sarah.w@example.com_2318,6543210991,Civil_3416,B.Tech_8800
21A91A0401_3525,Mike Johnson_4221,ME_1650,mike.j@example.com_3123,7654321171,Mechanical_6293,M.Tech_6141
21A91A0501_4357,John Doe_1760,CSE_3085,john.doe@example.com_8502,9876543275,Computer Science_4099,B.Tech_1523
21A91A0501_6801,John Doe_2115,CSE_1067,john.doe@example.com_7922,9876543257,Computer Science_1089,B.Tech_8032
21A91A0502_3421,Jane Smith_6831,ECE_1147,jane.smith@example.com_6435,8765432114,Electronics_8003,B.Tech_3445
21A91A0501_3616,John Doe_6810,CSE_2771,john.doe@example.com_4858,9876543213,Computer Science_4531,B.Tech_6882
21A91A1205_3761,David Brown_8314,IT_2771,david.b@example.com_8814,9988776747,Information Tech_1657,B.Tech_8361
22A95A0101_8188,Sarah Wilson_5866,CE_3763,sarah.w@example.com_8810,6543211068,Civil_5731,B.Tech_8073
21A91A1205_2341,David Brown_2922,IT_5597,david.b@example.com_1658,9988776687,Information Tech_8381,B.Tech_2441
21A91A0501_4459,John Doe_2133,CSE_6317,john.doe@example.com_3205,9876543249,Computer Science_4212,B.Tech_4556
22A95A0101_4403,Sarah Wilson_2399,CE_9713,sarah.w@example.com_9223,6543211070,Civil_9178,B.Tech_9896
21A91A0501_6173,John Doe_5254,CSE_2504,john.doe@example.com_1212,9876543228,Computer Science_6069,B.Tech_5583
22A95A0101_4600,Sarah Wilson_5918,CE_4299,sarah.w@example.com_4373,6543211071,Civil_8024,B.Tech_5520
21A91A0401_4367,Mike Johnson_4021,ME_1748,mike.j@example.com_2063,7654321186,Mechanical_3294,M.Tech_4747
22A95A0101_5468,Sarah Wilson_1256,CE_7885,sarah.w@example.com_6445,6543211045,Civil_6352,B.Tech_7101
21A91A0401_9400,Mike Johnson_7328,ME_9255,mike.j@example.com_1239,7654321107,Mechanical_8281,M.Tech_1807
21A91A0401_4952,Mike Johnson_7025,ME_9176,mike.j@example.com_4059,7654321111,Mechanical_8649,M.Tech_1230
22A95A0101_6640,Sarah Wilson_4796,CE_9727,sarah.w@example.com_6702,6543211077,Civil_7561,B.Tech_3093
21A91A1205_2556,David Brown_8430,IT_9762,david.b@example.com_6944,9988776674,Information Tech_8357,B.Tech_3123
21A91A0501_8459,John Doe_4881,CSE_9822,john.doe@example.com_6113,9876543222,Computer Science_5956,B.Tech_7911
21A91A0401_7339,Mike Johnson_3755,ME_2359,mike.j@example.com_2723,7654321162,Mechanical_3521,M.Tech_5020
21A91A0502_2866,Jane Smith_5705,ECE_9451,jane.smith@example.com_1597,8765432160,Electronics_4580,B.Tech_1068
21A91A0501_5823,John Doe_3479,CSE_7794,john.doe@example.com_1724,9876543219,Computer Science_9431,B.Tech_1319
22A95A0101_2325,Sarah Wilson_1057,CE_3170,sarah.w@example.com_4144,6543211084,Civil_6301,B.Tech_7626
21A91A0401_3877,Mike Johnson_5749,ME_1750,mike.j@example.com_5518,7654321148,Mechanical_7218,M.Tech_8479
21A91A0502_5276,Jane Smith_6941,ECE_9757,jane.smith@example.com_1713,8765432171,Electronics_3922,B.Tech_6748
21A91A0401_3386,Mike Johnson_7285,ME_2323,mike.j@example.com_5095,7654321143,Mechanical_4754,M.Tech_1582
22A95A0101_9889,Sarah Wilson_8213,CE_9981,sarah.w@example.com_7355,6543211083,Civil_5071,B.Tech_4743
21A91A0501_2188,John Doe_4869,CSE_7891,john.doe@example.com_9934,9876543260,Computer Science_2869,B.Tech_7807
21A91A0502_1803,Jane Smith_8330,ECE_9480,jane.smith@example.com_8955,8765432124,Electronics_8121,B.Tech_3130
21A91A0401_8326,Mike Johnson_3642,ME_8742,mike.j@example.com_8025,7654321110,Mechanical_3618,M.Tech_9791
21A91A0501_1430,John Doe_8328,CSE_1688,john.doe@example.com_2118,9876543292,Computer Science_8659,B.Tech_2027
22A95A0101_6051,Sarah Wilson_6819,CE_4769,sarah.w@example.com_7145,6543211024,Civil_8693,B.Tech_8875
22A95A0101_5371,Sarah Wilson_8384,CE_8827,sarah.w@example.com_7638,6543211058,Civil_6040,B.Tech_1546
21A91A0501_3204,John Doe_2701,CSE_5237,john.doe@example.com_5973,9876543289,Computer Science_4312,B.Tech_1652
22A95A0101_8330,Sarah Wilson_3411,CE_1312,sarah.w@example.com_3004,6543211028,Civil_1751,B.Tech_2108
22A95A0101_6275,Sarah Wilson_2331,CE_6961,sarah.w@example.com_8326,6543211075,Civil_2190,B.Tech_2768
21A91A0501_3793,John Doe_6564,CSE_9250,john.doe@example.com_8798,9876543301,Computer Science_7705,B.Tech_5309
21A91A0401_7780,Mike Johnson_6577,ME_1183,mike.j@example.com_5483,7654321127,Mechanical_6446,M.Tech_4603
22A95A0101_2290,Sarah Wilson_8565,CE_1988,sarah.w@example.com_4885,6543211033,Civil_8150,B.Tech_3465
21A91A1205_2780,David Brown_3821,IT_9833,david.b@example.com_9360,9988776742,Information Tech_3812,B.Tech_9679
21A91A0502_5427,Jane Smith_9368,ECE_8454,jane.smith@example.com_1404,8765432118,Electronics_9189,B.Tech_9171
21A91A0401_6005,Mike Johnson_4493,ME_1360,mike.j@example.com_8482,7654321120,Mechanical_5680,M.Tech_4938
21A91A0502_7555,Jane Smith_4407,ECE_4622,jane.smith@example.com_8013,8765432195,Electronics_9023,B.Tech_4752
22A95A0101_9902,Sarah Wilson_7195,CE_5224,sarah.w@example.com_9173,6543211050,Civil_3459,B.Tech_7668
21A91A1205_4337,David Brown_5509,IT_1148,david.b@example.com_1812,9988776729,Information Tech_6930,B.Tech_2833
21A91A0401_1172,Mike Johnson_4452,ME_5051,mike.j@example.com_8260,7654321133,Mechanical_6668,M.Tech_5144
21A91A0501_3725,John Doe_8423,CSE_9550,john.doe@example.com_7261,9876543274,Computer Science_8582,B.Tech_1560
22A95A0101_9874,Sarah Wilson_5744,CE_7769,sarah.w@example.com_7502,6543210991,Civil_8451,B.Tech_3432
21A91A0502_9132,Jane Smith_8432,ECE_5722,jane.smith@example.com_6620,8765432146,Electronics_1686,B.Tech_1845
21A91A1205_9667,David Brown_6231,IT_4427,david.b@example.com_9644,9988776676,Information Tech_5072,B.Tech_1483
21A91A0401_7572,Mike Johnson_9840,ME_9305,mike.j@example.com_2095,7654321113,Mechanical_7012,M.Tech_9493
22A95A0101_3318,Sarah Wilson_5805,CE_1208,sarah.w@example.com_7816,6543211012,Civil_5644,B.Tech_3179
22A95A0101_4865,Sarah Wilson_8081,CE_5169,sarah.w@example.com_9083,6543211026,Civil_8302,B.Tech_6191
21A91A0501_2324,John Doe_6596,CSE_9271,john.doe@example.com_5838,9876543241,Computer Science_3705,B.Tech_6456
22A95A0101_2809,Sarah Wilson_2500,CE_5472,sarah.w@example.com_1464,6543211034,Civil_3193,B.Tech_1011
21A91A0501_6965,John Doe_6553,CSE_8967,john.doe@example.com_8044,9876543220,Computer Science_9098,B.Tech_8308
21A91A0502_3595,Jane Smith_9166,ECE_6692,jane.smith@example.com_5991,8765432137,Electronics_8057,B.Tech_8891
21A91A1205_2568,David Brown_6247,IT_7405,david.b@example.com_3458,9988776700,Information Tech_7594,B.Tech_3006
21A91A0502_6924,Jane Smith_9628,ECE_1754,jane.smith@example.com_5034,8765432134,Electronics_2005,B.Tech_5195
21A91A0502_3499,Jane Smith_4200,ECE_5886,jane.smith@example.com_8502,8765432145,Electronics_2171,B.Tech_5044
21A91A0502_7597,Jane Smith_9936,ECE_5057,jane.smith@example.com_6274,8765432156,Electronics_1810,B.Tech_3375
21A91A1205_2070,David Brown_5947,IT_9654,david.b@example.com_9590,9988776682,Information Tech_5617,B.Tech_8278
21A91A0501_6939,John Doe_1267,CSE_9846,john.doe@example.com_2664,9876543237,Computer Science_9404,B.Tech_8639
21A91A0401_4430,Mike Johnson_6893,ME_1651,mike.j@example.com_3567,7654321114,Mechanical_5893,M.Tech_3165
22A95A0101_2248,Sarah Wilson_5292,CE_7155,sarah.w@example.com_4408,6543210995,Civil_3409,B.Tech_9388
21A91A1205_9969,David Brown_9500,IT_6687,david.b@example.com_4172,9988776674,Information Tech_2399,B.Tech_5313
21A91A0502_3155,Jane Smith_7018,ECE_9064,jane.smith@example.com_7861,8765432193,Electronics_6122,B.Tech_4576
22A95A0101_5354,Sarah Wilson_1540,CE_9406,sarah.w@example.com_2535,6543211000,Civil_3138,B.Tech_3514
21A91A0501_3267,John Doe_9021,CSE_1049,john.doe@example.com_6148,9876543302,Computer Science_9702,B.Tech_5591
21A91A0501_4918,John Doe_4720,CSE_2321,john.doe@example.com_9863,9876543251,Computer Science_5608,B.Tech_2405
21A91A0502_3554,Jane Smith_2911,ECE_8284,jane.smith@example.com_4004,8765432121,Electronics_2740,B.Tech_3466
21A91A0502_2003,Jane Smith_2173,ECE_6363,jane.smith@example.com_9252,8765432151,Electronics_5315,B.Tech_1161
21A91A0401_2243,Mike Johnson_9679,ME_3762,mike.j@example.com_5855,7654321153,Mechanical_4140,M.Tech_9630
21A91A0501_3929,John Doe_6602,CSE_9728,john.doe@example.com_1206,9876543308,Computer Science_6177,B.Tech_7102
21A91A0501_4670,John Doe_4212,CSE_9101,john.doe@example.com_7530,9876543248,Computer Science_5523,B.Tech_3059
21A91A1205_2366,David Brown_7936,IT_9780,david.b@example.com_7363,9988776747,Information Tech_7301,B.Tech_2474
21A91A0401_2834,Mike Johnson_4224,ME_1960,mike.j@example.com_3918,7654321119,Mechanical_5256,M.Tech_5146
21A91A0502_8824,Jane Smith_5225,ECE_8158,jane.smith@example.com_3708,8765432114,Electronics_4822,B.Tech_9033
21A91A0401_5167,Mike Johnson_7683,ME_1502,mike.j@example.com_7207,7654321146,Mechanical_4372,M.Tech_9397
21A91A0502_7160,Jane Smith_2162,ECE_7639,jane.smith@example.com_8400,8765432158,Electronics_8439,B.Tech_6958
21A91A0501_9268,John Doe_2955,CSE_6638,john.doe@example.com_4576,9876543242,Computer Science_4205,B.Tech_5372
21A91A0502_3669,Jane Smith_1859,ECE_2560,jane.smith@example.com_6029,8765432169,Electronics_5839,B.Tech_9972
21A91A0502_5612,Jane Smith_4022,ECE_6906,jane.smith@example.com_8637,8765432151,Electronics_7229,B.Tech_2899
21A91A0401_4111,Mike Johnson_1652,ME_6930,mike.j@example.com_3369,7654321181,Mechanical_6515,M.Tech_7069
21A91A0502_6004,Jane Smith_2337,ECE_7034,jane.smith@example.com_5018,8765432164,Electronics_4098,B.Tech_9812
21A91A0401_5608,Mike Johnson_4664,ME_2347,mike.j@example.com_1399,7654321182,Mechanical_4131,M.Tech_7153
21A91A0401_3540,Mike Johnson_2519,ME_8004,mike.j@example.com_8735,7654321127,Mechanical_8247,M.Tech_6572
21A91A0401_9038,Mike Johnson_2858,ME_7167,mike.j@example.com_6057,7654321134,Mechanical_3041,M.Tech_1802
21A91A1205_6734,David Brown_2797,IT_3166,david.b@example.com_7762,9988776665,Information Tech_2296,B.Tech_1508
21A91A1205_5023,David Brown_8778,IT_9747,david.b@example.com_2254,9988776754,Information Tech_7875,B.Tech_9540
21A91A1205_5856,David Brown_5106,IT_4766,david.b@example.com_4630,9988776700,Information Tech_4456,B.Tech_8553
21A91A0501_9746,John Doe_9458,CSE_7944,john.doe@example.com_4628,9876543290,Computer Science_9945,B.Tech_6556
22A95A0101_3409,Sarah Wilson_7169,CE_4077,sarah.w@example.com_9701,6543211071,Civil_3218,B.Tech_7351
22A95A0101_7715,Sarah Wilson_7404,CE_3768,sarah.w@example.com_5980,6543210993,Civil_7063,B.Tech_9323
21A91A0401_2511,Mike Johnson_6433,ME_7557,mike.j@example.com_9384,7654321154,Mechanical_1347,M.Tech_8704
21A91A0502_6911,Jane Smith_2235,ECE_2848,jane.smith@example.com_7793,8765432205,Electronics_4238,B.Tech_6979
21A91A0501_9308,John Doe_7691,CSE_3054,john.doe@example.com_4518,9876543302,Computer Science_8361,B.Tech_3676
21A91A0502_9322,Jane Smith_1725,ECE_1191,jane.smith@example.com_9493,8765432208,Electronics_2734,B.Tech_5081
21A91A1205_1788,David Brown_7615,IT_7493,david.b@example.com_2585,9988776723,Information Tech_5105,B.Tech_6701
21A91A0502_7705,Jane Smith_9681,ECE_4544,jane.smith@example.com_4612,8765432177,Electronics_6022,B.Tech_4714
22A95A0101_8592,Sarah Wilson_6191,CE_6232,sarah.w@example.com_8753,6543211017,Civil_5945,B.Tech_8360
21A91A0502_8853,Jane Smith_8308,ECE_4648,jane.smith@example.com_6957,8765432131,Electronics_5549,B.Tech_5845
21A91A0501_3491,John Doe_5749,CSE_7182,john.doe@example.com_8827,9876543226,Computer Science_6039,B.Tech_7910
